symbol,trade_ts,ingestion_ts,price,trade_conditions,type,uuid,volume
BINANCE:BTCUSDT,2024-12-02 19:03:31.623+0000,2024-12-02 19:04:01.586+0000,95520.860000000001,,trade,6905d98a-ff76-4c98-a726-90f3a061a928,0.00039
BINANCE:BTCUSDT,2024-12-02 19:03:31.830+0000,2024-12-02 19:04:01.586+0000,95520.860000000001,,trade,d41356bc-aeea-4a76-921a-acf50175c963,0.00648
BINANCE:BTCUSDT,2024-12-02 19:03:32.105+0000,2024-12-02 19:04:01.586+0000,95520.860000000001,,trade,91a02dbd-f6a7-4634-9205-eee5a44a8f19,0.00021
BINANCE:BTCUSDT,2024-12-02 19:03:32.419+0000,2024-12-02 19:04:01.586+0000,95520.850000000006,,trade,e9c66299-7b8a-455d-a4e5-03dcf090b385,0.0002
BINANCE:BTCUSDT,2024-12-02 19:03:32.465+0000,2024-12-02 19:04:01.586+0000,95520.860000000001,,trade,19a44891-f53a-4d02-b588-97cc71987a69,0.00013
BINANCE:BTCUSDT,2024-12-02 19:03:32.619+0000,2024-12-02 19:04:01.586+0000,95520.860000000001,,trade,900eb91b-e2c0-4784-b0bd-36f54e77d7b9,0.00023
BINANCE:BTCUSDT,2024-12-02 19:03:32.863+0000,2024-12-02 19:04:01.586+0000,95520.850000000006,,trade,0a976932-3d49-43c8-82b1-96f9532d27e9,0.00042
BINANCE:BTCUSDT,2024-12-02 19:03:32.928+0000,2024-12-02 19:04:01.586+0000,95520.850000000006,,trade,6268976e-a4c5-41ca-8b89-47252e62f9c7,0.0002
BINANCE:BTCUSDT,2024-12-02 19:03:33.303+0000,2024-12-02 19:04:01.586+0000,95520.850000000006,,trade,c6b06ae9-af76-4642-9f5e-8aedfc265e7e,0.05731
BINANCE:BTCUSDT,2024-12-02 19:03:33.491+0000,2024-12-02 19:04:01.586+0000,95520.850000000006,,trade,e6700efc-7d3b-4fd2-a41f-c95256f82db5,0.00108
BINANCE:BTCUSDT,2024-12-02 19:03:33.535+0000,2024-12-02 19:04:01.586+0000,95520.860000000001,,trade,a4f4dd9f-9996-47dc-a83d-819818be80e9,0.00114
BINANCE:BTCUSDT,2024-12-02 19:03:33.660+0000,2024-12-02 19:04:01.586+0000,95520.860000000001,,trade,8e9ebcd5-ee8b-4aa7-ac1d-9b2c6b0dc478,0.00026
BINANCE:BTCUSDT,2024-12-02 19:03:34.001+0000,2024-12-02 19:04:01.586+0000,95520.860000000001,,trade,af1662ca-986a-4e48-b520-c882fb2be2f3,0.00223
BINANCE:BTCUSDT,2024-12-02 19:03:34.155+0000,2024-12-02 19:04:01.586+0000,95520.860000000001,,trade,a2126316-4956-4c10-aa3b-b9b7c0936bbc,0.00313
BINANCE:BTCUSDT,2024-12-02 19:03:34.533+0000,2024-12-02 19:04:01.586+0000,95520.850000000006,,trade,d6c1dcdb-a957-4747-87d1-bea500e14dcb,0.00168
BINANCE:BTCUSDT,2024-12-02 19:03:35.025+0000,2024-12-02 19:04:01.586+0000,95520.850000000006,,trade,7bd26162-c412-4603-afc2-2de91edce9f3,0.00834
BINANCE:BTCUSDT,2024-12-02 19:03:35.035+0000,2024-12-02 19:04:01.586+0000,95520.850000000006,,trade,764e3edf-1abd-4b44-9072-bf776459b9ec,0.00012
BINANCE:BTCUSDT,2024-12-02 19:03:35.312+0000,2024-12-02 19:04:01.586+0000,95520.860000000001,,trade,bf80e15d-8212-4cf9-a3d5-5b4fb9767565,0.00083
BINANCE:BTCUSDT,2024-12-02 19:03:35.483+0000,2024-12-02 19:04:01.586+0000,95520.860000000001,,trade,a8e65e7c-cabf-4819-a544-84138929d468,0.00024
BINANCE:BTCUSDT,2024-12-02 19:03:35.699+0000,2024-12-02 19:04:01.586+0000,95520.850000000006,,trade,09018749-6142-49ef-bf07-695e747a31f6,0.00022
BINANCE:BTCUSDT,2024-12-02 19:03:36.163+0000,2024-12-02 19:04:01.586+0000,95520.850000000006,,trade,645cba77-eab8-4305-9801-2c61b52b07a7,0.00014
BINANCE:BTCUSDT,2024-12-02 19:03:36.290+0000,2024-12-02 19:04:01.586+0000,95520.860000000001,,trade,25d64169-405c-4f08-a7c2-e18f0effc6d3,7e-05
BINANCE:BTCUSDT,2024-12-02 19:03:36.370+0000,2024-12-02 19:04:01.586+0000,95520.860000000001,,trade,eba9a60e-e2b3-4d1f-a490-fe8c6a6e8b46,0.00088
BINANCE:BTCUSDT,2024-12-02 19:03:37.393+0000,2024-12-02 19:04:01.586+0000,95520.860000000001,,trade,961bf8fb-7ca5-48c7-9082-70cb1b318710,0.00093
BINANCE:BTCUSDT,2024-12-02 19:03:37.660+0000,2024-12-02 19:04:01.586+0000,95520.850000000006,,trade,db7016b6-74e4-4156-82d0-a2cfb38e331c,0.00033
BINANCE:BTCUSDT,2024-12-02 19:03:37.829+0000,2024-12-02 19:04:01.586+0000,95520.850000000006,,trade,fc023069-55ef-4dbf-8310-3ba9b1d063b4,0.00488
BINANCE:BTCUSDT,2024-12-02 19:03:38.177+0000,2024-12-02 19:04:01.586+0000,95520.850000000006,,trade,f9c537df-960a-4a72-af36-340be2e50ec0,0.00192
BINANCE:BTCUSDT,2024-12-02 19:03:38.255+0000,2024-12-02 19:04:01.586+0000,95520.850000000006,,trade,6b963978-2069-4270-b6aa-576c9aa54c48,0.00112
BINANCE:BTCUSDT,2024-12-02 19:03:38.335+0000,2024-12-02 19:04:01.586+0000,95520.850000000006,,trade,67de2b52-aa3e-4102-b419-b9f0df0ae86a,0.00014
BINANCE:BTCUSDT,2024-12-02 19:03:38.484+0000,2024-12-02 19:04:01.586+0000,95520.860000000001,,trade,ce3ff177-0a82-4892-be08-63623ddd9807,0.00209
BINANCE:BTCUSDT,2024-12-02 19:03:39.269+0000,2024-12-02 19:04:01.586+0000,95520.860000000001,,trade,5a87758b-a4ad-4dbf-a4c7-8c43fbdc7c76,0.00046
BINANCE:BTCUSDT,2024-12-02 19:03:39.378+0000,2024-12-02 19:04:01.586+0000,95520.850000000006,,trade,c38f28ad-0775-4cbf-bc46-6ee9861fbb3f,0.00069
BINANCE:BTCUSDT,2024-12-02 19:03:39.406+0000,2024-12-02 19:04:01.586+0000,95520.860000000001,,trade,be42feb5-1e41-4122-8b4c-379eef9a9cdd,0.00209
BINANCE:BTCUSDT,2024-12-02 19:03:39.454+0000,2024-12-02 19:04:01.586+0000,95520.860000000001,,trade,e91cea9c-f202-429d-b010-b3e52dd55cae,0.00211
BINANCE:BTCUSDT,2024-12-02 19:03:39.577+0000,2024-12-02 19:04:01.586+0000,95520.860000000001,,trade,50a43f71-052f-4d71-9003-1d8b0377e6bb,0.00209
BINANCE:BTCUSDT,2024-12-02 19:03:39.747+0000,2024-12-02 19:04:01.586+0000,95520.850000000006,,trade,f40bb6b8-aba7-47b3-bbb9-968c1f61a6d5,0.0005
BINANCE:BTCUSDT,2024-12-02 19:03:39.876+0000,2024-12-02 19:04:01.586+0000,95520.860000000001,,trade,ad6c7175-4c5f-41ec-b006-ba58c801d2fc,0.0003
BINANCE:BTCUSDT,2024-12-02 19:03:39.877+0000,2024-12-02 19:04:01.586+0000,95520.860000000001,,trade,f28fdc86-f54d-49e7-b4b6-bb4bc8d8a87a,0.00578
BINANCE:BTCUSDT,2024-12-02 19:03:40.232+0000,2024-12-02 19:04:01.586+0000,95520.860000000001,,trade,3fe940a0-b036-41c9-bbfa-5af4bfdf698c,0.00044
BINANCE:BTCUSDT,2024-12-02 19:03:40.348+0000,2024-12-02 19:04:01.586+0000,95520.860000000001,,trade,7c57f787-fd40-40de-a17c-93f4bc8e581f,0.00129
BINANCE:BTCUSDT,2024-12-02 19:03:40.399+0000,2024-12-02 19:04:01.586+0000,95520.860000000001,,trade,85f91476-7870-4039-910a-3ee3223539f2,0.00087
BINANCE:BTCUSDT,2024-12-02 19:03:40.511+0000,2024-12-02 19:04:01.586+0000,95520.860000000001,,trade,f6eed764-4660-4b9d-8b59-5f88a99794ce,0.03413
BINANCE:BTCUSDT,2024-12-02 19:03:40.519+0000,2024-12-02 19:04:01.586+0000,95520.860000000001,,trade,f9774e61-ae42-4746-abb6-eb5497914cec,0.00495
BINANCE:BTCUSDT,2024-12-02 19:03:40.748+0000,2024-12-02 19:04:01.586+0000,95520.860000000001,,trade,02fc4666-4984-4a1d-b014-5b582be6bd7c,0.038
BINANCE:BTCUSDT,2024-12-02 19:03:40.862+0000,2024-12-02 19:04:01.586+0000,95520.860000000001,,trade,b6d28382-bf96-42b8-8b3a-77372e7805c8,0.00802
BINANCE:BTCUSDT,2024-12-02 19:03:40.893+0000,2024-12-02 19:04:01.586+0000,95520.860000000001,,trade,aa83e535-d527-4a41-b8bc-0cfa5193d6e2,0.0005
BINANCE:BTCUSDT,2024-12-02 19:03:40.894+0000,2024-12-02 19:04:01.586+0000,95522.119999999995,,trade,a19233af-4595-45fa-8807-1fe9fde3b0a3,6e-05
BINANCE:BTCUSDT,2024-12-02 19:03:40.896+0000,2024-12-02 19:04:01.586+0000,95524,,trade,f3920a8f-08a7-4c47-98b2-4107deeeee46,0.01948
BINANCE:BTCUSDT,2024-12-02 19:03:40.897+0000,2024-12-02 19:04:01.586+0000,95524,,trade,4ea98248-825a-4dc4-bdd5-bfb73d2f1986,0.0003
BINANCE:BTCUSDT,2024-12-02 19:03:40.898+0000,2024-12-02 19:04:01.586+0000,95528.839999999997,,trade,df6f7512-c7e0-436b-bebe-5dcae26421dc,0.003
BINANCE:BTCUSDT,2024-12-02 19:03:40.905+0000,2024-12-02 19:04:01.586+0000,95529.059999999998,,trade,b4159b95-6254-4430-9ed0-aa9214fac67e,0.00206
BINANCE:BTCUSDT,2024-12-02 19:03:40.913+0000,2024-12-02 19:04:01.586+0000,95529.059999999998,,trade,6e0f2035-8b03-42cf-b358-6f102bcb0aba,0.0005
BINANCE:BTCUSDT,2024-12-02 19:03:40.923+0000,2024-12-02 19:04:01.586+0000,95529.229999999996,,trade,b1f91734-e254-4cef-b901-27141834f3d2,0.00022
BINANCE:BTCUSDT,2024-12-02 19:03:40.924+0000,2024-12-02 19:04:01.586+0000,95532,,trade,f5c5a063-e802-4d87-bf08-33d8d84d2ea7,8e-05
BINANCE:BTCUSDT,2024-12-02 19:03:40.945+0000,2024-12-02 19:04:01.586+0000,95533.330000000002,,trade,eaaab28c-0664-4971-a86c-ad31795f5f8c,0.0024
BINANCE:BTCUSDT,2024-12-02 19:03:40.952+0000,2024-12-02 19:04:01.586+0000,95533.679999999993,,trade,eca60eac-a008-428d-aece-608ceb17d069,0.00021
BINANCE:BTCUSDT,2024-12-02 19:03:41.018+0000,2024-12-02 19:04:01.586+0000,95537.479999999996,,trade,c3f8eb4f-d458-4f1c-81d2-75d644475929,8e-05
BINANCE:BTCUSDT,2024-12-02 19:03:41.340+0000,2024-12-02 19:04:01.586+0000,95537.479999999996,,trade,e11cfb1e-e9b8-4db6-968a-e5d6aacf6965,0.13865
BINANCE:BTCUSDT,2024-12-02 19:03:42.110+0000,2024-12-02 19:04:01.586+0000,95537.490000000005,,trade,d7046f99-52a6-46d0-9861-b6a38e83a434,0.0008
BINANCE:BTCUSDT,2024-12-02 19:03:42.127+0000,2024-12-02 19:04:01.586+0000,95537.479999999996,,trade,96d6189b-ef4d-4198-957e-8ac776f523b0,0.00029
BINANCE:BTCUSDT,2024-12-02 19:03:42.131+0000,2024-12-02 19:04:01.586+0000,95537.490000000005,,trade,3d531a92-90ee-4883-9b55-355cca574ee0,0.00523
BINANCE:BTCUSDT,2024-12-02 19:03:43.225+0000,2024-12-02 19:04:01.586+0000,95537.479999999996,,trade,b333c1c7-c4e0-4e53-832b-e1e33da2fbf1,0.00405
BINANCE:BTCUSDT,2024-12-02 19:03:43.226+0000,2024-12-02 19:04:01.586+0000,95537.479999999996,,trade,3171527a-018c-45eb-9b6a-3cda4098d393,0.00242
BINANCE:BTCUSDT,2024-12-02 19:03:43.264+0000,2024-12-02 19:04:01.586+0000,95537.479999999996,,trade,fb7442b1-3885-441e-8631-49e74cb9a2b0,0.04288
BINANCE:BTCUSDT,2024-12-02 19:03:43.426+0000,2024-12-02 19:04:01.586+0000,95537.479999999996,,trade,d617862d-0acc-4fb9-9530-7b1206804eb4,0.00182
BINANCE:BTCUSDT,2024-12-02 19:03:43.720+0000,2024-12-02 19:04:01.586+0000,95537.479999999996,,trade,7ac75e09-1662-4d9f-b2ab-065a73732e14,0.3995
BINANCE:BTCUSDT,2024-12-02 19:03:44.145+0000,2024-12-02 19:04:01.586+0000,95537.479999999996,,trade,596c2be2-dcf8-41d5-be56-3e6f13e40467,0.00032
BINANCE:BTCUSDT,2024-12-02 19:03:44.218+0000,2024-12-02 19:04:01.586+0000,95537.490000000005,,trade,77a76d71-c18c-4294-823a-4d08c4c2bd2a,0.00028
BINANCE:BTCUSDT,2024-12-02 19:03:45.168+0000,2024-12-02 19:04:01.586+0000,95537.490000000005,,trade,17e1d780-ba2c-4d0d-96a0-be303f432a2b,0.00021
BINANCE:BTCUSDT,2024-12-02 19:03:45.271+0000,2024-12-02 19:04:01.586+0000,95537.490000000005,,trade,17a23b0a-6dfb-4022-b04a-0673d1ac2e68,0.00719
BINANCE:BTCUSDT,2024-12-02 19:03:45.354+0000,2024-12-02 19:04:01.586+0000,95537.490000000005,,trade,5a899229-cef7-4af2-a8db-08c464502b08,0.00015
BINANCE:BTCUSDT,2024-12-02 19:03:45.471+0000,2024-12-02 19:04:01.586+0000,95537.479999999996,,trade,23a5951c-404e-4225-b7dd-704222024f35,9e-05
BINANCE:BTCUSDT,2024-12-02 19:03:45.819+0000,2024-12-02 19:04:01.586+0000,95537.479999999996,,trade,72ccc50b-922b-4d29-9b07-c7a25506db11,0.00015
BINANCE:BTCUSDT,2024-12-02 19:03:45.969+0000,2024-12-02 19:04:01.586+0000,95537.479999999996,,trade,e483a624-99cb-400a-8918-7e85da880196,0.00212
BINANCE:BTCUSDT,2024-12-02 19:03:46.239+0000,2024-12-02 19:04:01.586+0000,95537.479999999996,,trade,1d212ed4-ae66-4aa2-9342-e6c102a0c1b5,0.00018
BINANCE:BTCUSDT,2024-12-02 19:03:46.373+0000,2024-12-02 19:04:01.586+0000,95537.479999999996,,trade,53a5fa85-f596-47a2-94c1-fbbfea619f2e,0.00031
BINANCE:BTCUSDT,2024-12-02 19:03:46.413+0000,2024-12-02 19:04:01.586+0000,95537.479999999996,,trade,c5ffe2e8-bc80-403e-993e-b20ecb184aa8,0.09607
BINANCE:BTCUSDT,2024-12-02 19:03:46.762+0000,2024-12-02 19:04:01.586+0000,95537.479999999996,,trade,724fce90-dba0-4889-845c-01c8199b609a,0.00059
BINANCE:BTCUSDT,2024-12-02 19:03:46.802+0000,2024-12-02 19:04:01.586+0000,95537.490000000005,,trade,e7d0c910-64b4-4719-96f6-63dd2f985282,0.00026
BINANCE:BTCUSDT,2024-12-02 19:03:47.258+0000,2024-12-02 19:04:01.586+0000,95537.490000000005,,trade,d9a43c1e-98ea-41b3-a664-9a64f95e65b8,0.0043
BINANCE:BTCUSDT,2024-12-02 19:03:47.474+0000,2024-12-02 19:04:01.586+0000,95537.509999999995,,trade,ed5c82c4-22e4-46cc-8b12-f8337a386dcb,0.00096
BINANCE:BTCUSDT,2024-12-02 19:03:47.476+0000,2024-12-02 19:04:01.586+0000,95539.679999999993,,trade,fe4272f8-48b7-4e1c-a7ee-3b0e2ebf15c4,0.0002
BINANCE:BTCUSDT,2024-12-02 19:03:47.479+0000,2024-12-02 19:04:01.586+0000,95539.690000000002,,trade,5f07f3cc-5077-4e8a-b33a-c8139f9b550b,0.02863
BINANCE:BTCUSDT,2024-12-02 19:03:47.481+0000,2024-12-02 19:04:01.586+0000,95540,,trade,e97a1568-68f5-4d7b-ba1d-509db2e8fc2b,0.00023
BINANCE:BTCUSDT,2024-12-02 19:03:47.496+0000,2024-12-02 19:04:01.586+0000,95545.740000000005,,trade,ed3ec82f-45ef-4f7d-b76f-afffcb5ca7f6,0.02093
BINANCE:BTCUSDT,2024-12-02 19:03:47.561+0000,2024-12-02 19:04:01.586+0000,95545.779999999999,,trade,413fa9ea-8c75-414b-a280-cd2f75661569,0.02725
BINANCE:BTCUSDT,2024-12-02 19:03:47.871+0000,2024-12-02 19:04:01.586+0000,95545.789999999994,,trade,55014267-501b-4442-b70c-1e5bbc02ef94,6e-05
BINANCE:BTCUSDT,2024-12-02 19:03:48.008+0000,2024-12-02 19:04:01.586+0000,95545.789999999994,,trade,def36591-a797-4758-be6d-4ce5daeeed23,0.00027
BINANCE:BTCUSDT,2024-12-02 19:03:48.696+0000,2024-12-02 19:04:01.586+0000,95545.789999999994,,trade,1d759440-e878-486c-982f-a6ad5a35e63a,0.0503
BINANCE:BTCUSDT,2024-12-02 19:03:49.033+0000,2024-12-02 19:04:01.586+0000,95545.789999999994,,trade,0a6f56f0-05e1-4d74-9d2b-36e4cd0714fb,0.00052
BINANCE:BTCUSDT,2024-12-02 19:03:49.410+0000,2024-12-02 19:04:01.586+0000,95545.789999999994,,trade,51cf80e0-769f-40e3-815b-49a8af5e8242,0.04686
BINANCE:BTCUSDT,2024-12-02 19:03:49.722+0000,2024-12-02 19:04:01.586+0000,95545.789999999994,,trade,e243d5fe-a10a-4c1c-906f-aba6d10d5c99,0.00105
BINANCE:BTCUSDT,2024-12-02 19:03:49.755+0000,2024-12-02 19:04:01.586+0000,95545.779999999999,,trade,4e2e85ad-a59c-4b50-a66f-2c8b575ba58f,0.00064
BINANCE:BTCUSDT,2024-12-02 19:03:49.826+0000,2024-12-02 19:04:01.586+0000,95545.779999999999,,trade,a8b18be6-2a2f-46ee-90ac-c7dd1a8310d2,0.003
BINANCE:BTCUSDT,2024-12-02 19:03:49.999+0000,2024-12-02 19:04:01.586+0000,95545.779999999999,,trade,fa34e0db-6d56-4a10-9386-20b3477c035e,0.00012
BINANCE:BTCUSDT,2024-12-02 19:03:50.301+0000,2024-12-02 19:04:01.586+0000,95545.779999999999,,trade,447ccad2-fc06-495c-8b53-66a5c743eb86,0.13261
BINANCE:BTCUSDT,2024-12-02 19:03:50.326+0000,2024-12-02 19:04:01.586+0000,95545.779999999999,,trade,2a598336-5a62-4a67-bba0-4f5dcdc3d158,0.00059
BINANCE:BTCUSDT,2024-12-02 19:03:50.594+0000,2024-12-02 19:04:01.586+0000,95545.789999999994,,trade,0353a092-9794-4e93-b260-21729b7bffa0,0.00991
BINANCE:BTCUSDT,2024-12-02 19:03:50.759+0000,2024-12-02 19:04:01.586+0000,95545.779999999999,,trade,f8bf294e-801d-4c96-a12a-16625828ef3a,0.00211
BINANCE:BTCUSDT,2024-12-02 19:03:50.979+0000,2024-12-02 19:04:01.586+0000,95545.789999999994,,trade,ee6b214f-751b-4298-9e4c-e9588a197203,0.00157
BINANCE:BTCUSDT,2024-12-02 19:03:51.024+0000,2024-12-02 19:04:01.586+0000,95545.779999999999,,trade,974483ad-5645-4f64-a265-676c8eeb671f,0.00056
BINANCE:BTCUSDT,2024-12-02 19:03:51.295+0000,2024-12-02 19:04:01.586+0000,95545.779999999999,,trade,0ff2510f-ce3d-49fd-bb13-c49e0226dc2c,0.00098
BINANCE:BTCUSDT,2024-12-02 19:03:51.465+0000,2024-12-02 19:04:01.586+0000,95545.779999999999,,trade,936302b8-454f-433f-81b4-93ee822d210a,0.00286
BINANCE:BTCUSDT,2024-12-02 19:03:52.135+0000,2024-12-02 19:04:01.586+0000,95545.779999999999,,trade,33e9778a-b7b4-44f1-9387-6b53aa1a0a38,0.06738
BINANCE:BTCUSDT,2024-12-02 19:03:52.151+0000,2024-12-02 19:04:01.586+0000,95545.779999999999,,trade,d6296dd0-ef21-441e-b084-02e1d43c0a07,0.00022
BINANCE:BTCUSDT,2024-12-02 19:03:52.153+0000,2024-12-02 19:04:01.586+0000,95545.789999999994,,trade,958b6083-b243-4ff3-941b-2a6650e41a15,0.00209
BINANCE:BTCUSDT,2024-12-02 19:03:52.374+0000,2024-12-02 19:04:01.586+0000,95545.779999999999,,trade,ddfab919-67b3-4be0-8c77-d916f69bde82,0.00135
BINANCE:BTCUSDT,2024-12-02 19:03:52.377+0000,2024-12-02 19:04:01.586+0000,95545.779999999999,,trade,7e1b8557-838d-4e1c-b37b-98cad411398c,0.00206
BINANCE:BTCUSDT,2024-12-02 19:03:52.378+0000,2024-12-02 19:04:01.586+0000,95545.779999999999,,trade,6b9e2135-3295-41c9-8679-3bfaded8124b,0.00175
BINANCE:BTCUSDT,2024-12-02 19:03:52.620+0000,2024-12-02 19:04:01.586+0000,95545.779999999999,,trade,4b0e80c1-4c0f-4bfb-96a6-2a85ca97adc0,0.00266
BINANCE:BTCUSDT,2024-12-02 19:03:52.887+0000,2024-12-02 19:04:01.586+0000,95545.779999999999,,trade,bf9c2626-5105-48cf-939d-3ef695e0c610,0.00618
BINANCE:BTCUSDT,2024-12-02 19:03:52.933+0000,2024-12-02 19:04:01.586+0000,95545.779999999999,,trade,d90ee7ea-4a54-444e-9f5c-da83ea007a27,0.00258
BINANCE:BTCUSDT,2024-12-02 19:03:52.978+0000,2024-12-02 19:04:01.586+0000,95545.779999999999,,trade,959ad61e-5ed9-4f67-b10e-ec9df65ca3c4,7e-05
BINANCE:BTCUSDT,2024-12-02 19:03:53.385+0000,2024-12-02 19:04:01.586+0000,95545.789999999994,,trade,ed4f806a-09ac-4425-9766-6445f19dcdef,0.01
BINANCE:BTCUSDT,2024-12-02 19:03:53.386+0000,2024-12-02 19:04:01.586+0000,95545.789999999994,,trade,890fa87b-b335-4af0-9aad-6dfed0a75403,0.04
BINANCE:BTCUSDT,2024-12-02 19:03:53.387+0000,2024-12-02 19:04:01.586+0000,95545.789999999994,,trade,fa9e6460-c457-46ed-915e-b129ca93005a,0.03974
BINANCE:BTCUSDT,2024-12-02 19:03:53.388+0000,2024-12-02 19:04:01.586+0000,95545.789999999994,,trade,df39b2b3-479f-4df2-8bb9-274847f2929e,0.23458
BINANCE:BTCUSDT,2024-12-02 19:03:53.389+0000,2024-12-02 19:04:01.586+0000,95545.789999999994,,trade,f395b2be-9349-448c-a931-56c4c9728ed4,0.20797
BINANCE:BTCUSDT,2024-12-02 19:03:53.390+0000,2024-12-02 19:04:01.586+0000,95548.839999999997,,trade,e4757d18-568d-4e77-bd70-b485121bbf1a,0.20926
BINANCE:BTCUSDT,2024-12-02 19:03:53.397+0000,2024-12-02 19:04:01.586+0000,95549.770000000004,,trade,7736dc4d-081f-4d35-ba36-93d72e507060,0.00022
BINANCE:BTCUSDT,2024-12-02 19:03:53.407+0000,2024-12-02 19:04:01.586+0000,95549.770000000004,,trade,fe7d9ba5-4c5e-4939-ab64-950400297312,0.00017
BINANCE:BTCUSDT,2024-12-02 19:03:53.410+0000,2024-12-02 19:04:01.586+0000,95550.889999999999,,trade,e90da77f-770d-4d3e-93db-75776768ff03,8e-05
BINANCE:BTCUSDT,2024-12-02 19:03:53.534+0000,2024-12-02 19:04:01.586+0000,95550.889999999999,,trade,29de78c6-313e-4f88-b64a-22ebdd28af90,0.00067
BINANCE:BTCUSDT,2024-12-02 19:03:53.576+0000,2024-12-02 19:04:01.586+0000,95550.889999999999,,trade,23f5208e-75be-4925-b7b3-8033fa53c067,0.01628
BINANCE:BTCUSDT,2024-12-02 19:03:53.619+0000,2024-12-02 19:04:01.586+0000,95550.899999999994,,trade,af23aa14-b5af-485b-8b37-6f6bd1d2914c,0.0025
BINANCE:BTCUSDT,2024-12-02 19:03:53.766+0000,2024-12-02 19:04:01.586+0000,95550.899999999994,,trade,190c1405-0274-45e8-ae77-81d2ae08b407,0.00018
